ST_CASE,YEAR,STATE,COUNTY,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,BIA,SPJ_INDIAN,INDIAN_RES
122548,2019,12,11,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122549,2019,12,57,1,1,4,2,2,1,1,5,1,4,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122550,2019,12,81,1,1,4,2,2,1,2,4,3,4,2,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122551,2019,12,83,3,1,4,2,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122552,2019,12,11,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122553,2019,12,57,1,1,4,2,1,1,2,1,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122554,2019,12,117,2,1,4,2,2,3,2,3,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122555,2019,12,33,1,1,4,1,1,4,2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122556,2019,12,31,1,1,4,2,2,1,2,3,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122557,2019,12,97,2,1,4,2,2,1,1,5,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
122559,2019,12,105,1,1,4,1,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122561,2019,12,71,1,1,4,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122562,2019,12,95,1,1,4,2,2,1,2,5,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,0,0,0
122563,2019,12,97,1,1,4,2,2,1,2,5,3,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122564,2019,12,69,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122565,2019,12,65,1,1,4,1,1,1,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
122566,2019,12,71,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122567,2019,12,41,1,1,4,1,2,1,2,3,2,3,2,1,3,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122568,2019,12,115,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122569,2019,12,57,1,1,4,2,2,1,1,3,1,4,1,1,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122570,2019,12,86,1,1,4,2,2,1,1,3,1,4,2,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,1,1,0,0,0
122571,2019,12,117,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122573,2019,12,81,1,1,4,2,2,1,1,3,1,5,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122574,2019,12,105,1,1,4,2,1,4,2,1,2,1,2,1,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122575,2019,12,121,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
122576,2019,12,95,1,1,4,2,2,4,2,6,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2,1,2,0,0,0
122578,2019,12,57,1,1,4,1,2,1,1,6,1,4,2,2,3,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122579,2019,12,21,1,1,4,2,2,1,1,3,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122580,2019,12,97,1,1,4,2,2,1,2,5,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122581,2019,12,31,1,1,4,2,2,3,2,5,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122582,2019,12,86,1,1,4,2,2,4,1,6,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
122583,2019,12,115,1,1,4,2,2,4,2,5,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122585,2019,12,55,1,1,4,1,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122586,2019,12,11,1,1,4,2,2,1,1,5,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122587,2019,12,33,1,1,4,2,2,4,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
122588,2019,12,11,1,1,4,2,2,1,2,3,3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122589,2019,12,73,1,1,4,2,2,1,1,5,1,3,2,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122590,2019,12,57,1,1,4,1,2,1,2,6,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122591,2019,12,11,1,1,4,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122592,2019,12,57,1,1,4,2,2,1,2,4,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122593,2019,12,103,1,1,4,2,2,1,1,4,1,5,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122594,2019,12,99,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122595,2019,12,86,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122596,2019,12,11,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122597,2019,12,86,1,1,4,2,2,1,2,5,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122598,2019,12,9,1,1,4,2,2,1,1,6,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122599,2019,12,117,1,1,4,2,2,1,1,3,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122600,2019,12,57,1,1,4,1,2,4,2,6,2,1,1,2,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
122601,2019,12,123,1,1,4,2,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,0,0,0
122602,2019,12,127,1,1,4,1,1,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122603,2019,12,85,1,1,4,1,2,1,2,3,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
122604,2019,12,33,1,1,4,2,1,1,2,1,2,5,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122605,2019,12,101,1,1,4,2,2,1,1,4,1,4,2,2,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122606,2019,12,19,1,1,4,2,2,1,2,3,3,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
122607,2019,12,95,1,1,4,2,2,1,2,2,2,4,1,1,3,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
122608,2019,12,31,1,1,4,2,2,1,2,4,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122609,2019,12,83,1,1,4,1,2,1,1,3,1,4,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,0,0,0
122610,2019,12,57,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122611,2019,12,15,1,1,4,2,2,1,2,3,3,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122612,2019,12,97,1,1,4,2,2,1,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122613,2019,12,85,1,1,4,1,2,1,2,4,2,3,1,1,3,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122614,2019,12,97,3,1,4,2,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122615,2019,12,35,1,1,4,2,2,1,1,3,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122616,2019,12,121,1,1,4,1,2,1,2,3,2,3,1,1,3,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122617,2019,12,95,1,1,4,2,2,4,2,6,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122618,2019,12,86,1,1,4,2,2,1,1,4,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122620,2019,12,57,1,1,4,2,2,1,1,5,1,4,1,1,2,2,2,1,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
122621,2019,12,83,1,1,4,1,2,4,2,5,2,1,2,2,1,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122622,2019,12,31,1,1,4,2,2,1,1,4,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122624,2019,12,87,1,1,4,2,2,4,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,0,0,0
122625,2019,12,87,1,1,4,2,2,4,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,1,1,0,0,0
122626,2019,12,86,1,1,4,2,2,1,1,3,1,1,2,2,1,13,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122627,2019,12,43,2,1,4,1,2,1,2,5,2,4,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122628,2019,12,33,1,1,4,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122629,2019,12,81,1,1,4,1,2,1,1,5,1,4,1,1,2,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122630,2019,12,101,1,1,4,1,2,1,2,3,2,5,1,1,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122631,2019,12,101,1,1,4,2,2,1,1,3,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122632,2019,12,97,1,1,4,2,2,1,1,4,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122633,2019,12,71,1,1,4,1,2,1,1,6,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122634,2019,12,61,1,1,4,2,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122635,2019,12,11,1,1,4,2,2,1,2,3,3,1,1,2,1,1,2,2,2,2,2,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122636,2019,12,61,1,1,4,1,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122637,2019,12,133,1,1,4,1,2,1,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122638,2019,12,15,1,1,4,2,2,1,1,4,1,4,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122639,2019,12,95,1,1,4,2,2,1,2,3,2,1,2,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122640,2019,12,57,1,1,4,2,1,1,2,1,2,5,2,1,2,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122641,2019,12,11,1,1,4,2,2,1,2,2,2,4,2,1,3,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122642,2019,12,95,1,1,4,2,2,3,2,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,0,0,0
122643,2019,12,97,1,1,4,2,2,4,2,2,2,1,1,2,1,13,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,0,0,0
122644,2019,12,81,1,1,4,2,1,1,2,1,2,2,1,1,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122645,2019,12,95,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122646,2019,12,99,2,1,4,2,2,1,2,3,3,4,1,1,3,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122647,2019,12,57,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122648,2019,12,101,1,1,4,2,2,1,2,3,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
122649,2019,12,11,1,1,4,2,2,4,2,2,2,1,1,1,1,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
122650,2019,12,23,1,1,4,1,2,1,1,6,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122651,2019,12,5,1,1,4,2,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122653,2019,12,11,1,1,4,2,2,4,1,4,1,1,2,2,1,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122654,2019,12,11,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
122655,2019,12,31,1,1,4,2,2,1,2,4,3,4,1,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,0,0,0
122656,2019,12,31,1,1,4,2,2,1,1,3,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,0,0,0
122657,2019,12,71,1,1,4,2,2,1,2,3,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122658,2019,12,71,1,1,4,1,2,1,1,6,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
122659,2019,12,115,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
122660,2019,12,69,1,1,4,2,2,1,2,3,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,2,0,0,0
122661,2019,12,61,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122662,2019,12,86,1,1,4,2,2,1,1,4,1,4,1,2,2,13,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122663,2019,12,11,1,1,4,2,2,1,1,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122664,2019,12,86,1,1,4,1,2,4,2,3,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122665,2019,12,11,1,1,4,2,2,1,2,4,2,3,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122666,2019,12,83,1,1,4,1,2,1,2,6,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,3,1,1,1,1,2,2,1,2,1,2,2,0,0,0
122667,2019,12,103,1,1,4,2,2,4,1,3,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122668,2019,12,83,1,1,4,2,2,1,2,3,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122669,2019,12,11,1,1,4,2,2,1,1,3,1,4,2,1,3,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122670,2019,12,93,1,1,4,1,2,1,2,6,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122671,2019,12,117,1,1,4,2,2,1,1,4,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122672,2019,12,81,1,1,4,1,2,4,2,5,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,0,0,0
122673,2019,12,57,1,1,4,1,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122674,2019,12,107,1,1,4,1,2,1,2,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122675,2019,12,85,1,1,4,1,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122676,2019,12,71,2,1,4,2,2,2,2,3,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,0,0,0
122677,2019,12,86,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122678,2019,12,19,1,1,4,2,2,1,2,5,2,1,2,1,3,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,0,0,0
122679,2019,12,21,1,1,4,1,2,4,2,6,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122680,2019,12,103,1,1,4,2,2,1,1,3,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122681,2019,12,111,1,1,4,2,2,1,2,3,3,4,2,1,2,13,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122682,2019,12,33,1,1,4,2,2,1,1,5,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122684,2019,12,101,1,1,4,2,2,1,1,6,1,3,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122685,2019,12,57,1,1,4,2,2,1,2,3,2,2,2,1,2,13,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122686,2019,12,83,1,1,4,2,1,1,2,1,2,2,2,1,2,13,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122687,2019,12,99,1,1,4,2,2,3,2,3,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122688,2019,12,105,1,1,4,1,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122689,2019,12,105,1,1,4,1,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122690,2019,12,86,1,1,4,2,2,1,1,4,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122691,2019,12,21,3,1,4,1,2,1,2,3,2,3,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,0,0,0
122692,2019,12,55,1,1,4,2,2,1,2,5,2,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122693,2019,12,71,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122694,2019,12,86,1,1,4,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122695,2019,12,127,2,1,4,2,2,1,1,3,1,3,1,2,2,13,2,1,2,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,0,0,0
122697,2019,12,33,1,1,4,1,2,1,1,4,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122698,2019,12,57,1,1,4,1,2,1,2,6,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122699,2019,12,107,1,1,4,1,2,4,2,3,2,1,2,2,1,13,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122702,2019,12,83,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0
122703,2019,12,11,1,1,4,2,2,1,1,4,1,4,2,1,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,0,0,0
122705,2019,12,9,2,1,4,2,2,1,1,3,1,4,2,2,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,0,0,0
122706,2019,12,71,1,1,4,2,2,1,1,3,1,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122708,2019,12,83,1,1,4,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122709,2019,12,103,1,1,4,2,2,4,2,3,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122710,2019,12,83,1,1,4,1,1,4,2,1,2,1,1,2,1,13,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122712,2019,12,57,1,1,4,2,2,1,1,4,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122713,2019,12,1,1,1,4,1,1,3,2,1,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122714,2019,12,95,1,1,4,2,2,1,1,6,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122716,2019,12,53,1,1,4,1,2,4,2,6,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,0
122717,2019,12,47,1,1,4,1,1,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,0,0,0
122718,2019,12,86,1,1,4,2,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0
122719,2019,12,86,1,1,4,2,2,3,2,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122720,2019,12,31,1,1,4,1,1,3,2,1,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122721,2019,12,125,1,1,4,1,2,4,2,5,2,1,2,2,1,6,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,0,0,0
122722,2019,12,51,1,1,4,1,2,1,1,3,1,4,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0
